cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	egfr_expression	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion	activation_level	exhaustion_level	kills_performed
13891	-1	4	Endothelial	5660	4084	-1.9835	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1815	G0	0		7.3991	9.24	0.8696	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13892	-1	4	Endothelial	5224	3637	-2.5991	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9175	G0	0		7.4395	5.26	0.4154	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13893	-1	4	Endothelial	5855	4383	-2.8717	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0629	G0	0		6.7989	10.94	1.1296	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13894	-1	4	Endothelial	5233	4080	3.1152	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9256	G0	0		7.6665	5.33	0.3162	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13895	-1	4	Endothelial	5830	4115	1.2513	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8712	G0	0		7.3864	13.57	2.0389	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13896	-1	4	Endothelial	5770	3930	-1.0005	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1393	G0	0		8.0074	11.53	1.3616	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13897	-1	4	Endothelial	5789	3883	-0.9277	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8770	G0	0		8.2076	12.31	1.6895	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13898	-1	4	Endothelial	5752	4274	1.7773	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0408	G0	0		9.0591	5.40	0.2141	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13899	-1	4	Endothelial	5931	4086	-1.5676	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9732	G0	0		7.1538	14.40	2.1700	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13900	-1	4	Endothelial	5824	4317	-1.5903	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8448	G0	0		8.2722	12.78	1.8271	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13901	-1	4	Endothelial	5999	4433	-0.0106	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0925	G0	0		2.6127	20.00	5.0000	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13902	-1	4	Endothelial	5999	3870	0.1367	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0962	G0	0		2.7808	20.00	5.0000	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13903	-1	4	Endothelial	5839	3755	-2.6637	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1687	G0	0		7.4017	10.59	1.1838	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13904	-1	4	Endothelial	5892	3958	-2.0013	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8659	G0	0		8.1438	15.48	2.7645	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13905	-1	4	Endothelial	5937	3716	1.8250	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9325	G0	0		6.7805	16.63	3.2431	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13906	-1	4	Endothelial	5987	4512	-1.0877	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8651	G0	0		6.9887	17.63	3.6726	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13907	-1	4	Endothelial	4662	4847	1.9100	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0436	G0	0		6.2041	5.29	0.4545	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13908	-1	4	Endothelial	5717	4388	3.0138	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8664	G0	0		7.6613	6.80	0.5794	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13909	-1	4	Endothelial	5735	4483	2.3534	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9181	G0	0		6.7691	10.05	1.0107	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13910	-1	4	Endothelial	5716	3840	-1.4693	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0376	G0	0		6.9548	10.30	1.1247	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13911	-1	4	Endothelial	5659	4067	-2.3280	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0593	G0	0		6.3645	7.22	0.6886	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13912	-1	4	Endothelial	5856	3835	0.4030	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7350	G0	0		6.5839	10.70	1.1558	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13913	-1	4	Endothelial	5934	4136	-1.4095	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0585	G0	0		6.2151	16.31	3.0256	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13914	-1	4	Endothelial	5700	3931	-1.2379	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1690	G0	0		6.5918	3.37	0.1138	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13915	-1	4	Endothelial	5999	4236	0.0978	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1501	G0	0		2.7054	20.00	5.0000	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13916	-1	4	Endothelial	0	4275	2.9555	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8897	G0	0		3.0786	20.00	5.0000	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13917	-1	4	Endothelial	42	4252	0.4364	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7783	G0	0		7.1627	17.01	3.3152	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13918	-1	4	Endothelial	31	4034	2.7025	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8980	G0	0		6.8054	14.38	1.8469	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13919	-1	4	Endothelial	9	4135	0.4441	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8183	G0	0		7.6990	16.39	2.9821	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13920	-1	4	Endothelial	12	4253	-1.5478	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1049	G0	0		2.7185	19.18	4.4951	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13921	-1	4	Endothelial	244	4066	2.0547	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0137	G0	0		8.3176	9.29	0.9362	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13922	-1	4	Endothelial	163	4056	3.0285	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8070	G0	0		8.0736	12.01	1.5947	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13923	-1	4	Endothelial	1014	4238	-0.0182	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8919	G0	0		6.3014	5.13	0.4405	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13924	-1	4	Endothelial	10	4226	0.1613	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9661	G0	0		3.0079	19.29	4.5626	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13925	-1	4	Endothelial	13	3974	3.0508	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0073	G0	0		7.5433	16.01	2.7607	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13926	-1	4	Endothelial	76	4257	1.3769	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0635	G0	0		7.6858	13.82	1.8845	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13927	-1	4	Endothelial	291	4381	0.4451	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3099	G0	0		7.2011	10.93	1.2266	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13928	-1	4	Endothelial	397	4507	1.0775	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8480	G0	0		8.0023	8.80	0.8910	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13929	-1	4	Endothelial	24	4295	2.4273	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9095	G0	0		6.5301	16.74	3.1590	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13930	-1	4	Endothelial	749	4753	0.7823	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7773	G0	0		7.1444	4.88	0.3603	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13931	-1	4	Endothelial	18	4474	2.9843	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2146	G0	0		2.8750	18.41	4.1025	False	True	0	0.0	10.00	0.00	0.0000	0.0000	0
13932	-1	4	Endothelial	636	3884	-2.7526	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0966	G0	0		7.1665	6.55	0.5427	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13934	-1	4	Endothelial	58	4107	1.6004	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8676	G0	0		7.5785	14.95	2.2997	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13935	-1	4	Endothelial	55	4156	-2.8796	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0855	G0	0		7.1734	17.77	3.7751	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13936	-1	4	Endothelial	217	4230	-1.4451	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.3410	G0	0		6.7559	12.70	1.7632	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13937	-1	4	Endothelial	214	4925	2.9230	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.4761	G0	0		7.4985	11.67	1.3640	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13938	-1	4	Endothelial	342	4408	-0.0925	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9690	G0	0		6.6206	10.21	1.1251	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13939	-1	4	Endothelial	243	4260	3.0142	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8724	G0	0		9.0448	6.93	0.4797	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13940	-1	4	Endothelial	156	4428	-2.8089	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9161	G0	0		6.9071	14.19	2.3006	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13941	-1	4	Endothelial	550	4131	0.2313	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9855	G0	0		6.8859	0.73	0.0641	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13942	-1	4	Endothelial	563	4662	0.1894	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1868	G0	0		5.9114	7.50	0.5021	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13943	-1	4	Endothelial	765	4710	0.8512	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7534	G0	0		8.2730	6.23	0.3031	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13944	-1	4	Endothelial	345	4636	-0.5285	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1484	G0	0		7.7975	9.04	0.9116	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13945	-1	4	Endothelial	395	4294	0.0004	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1737	G0	0		7.1587	9.14	0.8889	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13946	-1	4	Endothelial	701	4069	-1.7958	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1543	G0	0		5.8589	6.22	0.5153	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13947	-1	4	Endothelial	521	3984	-1.5879	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0259	G0	0		9.0954	7.26	0.6699	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13948	-1	4	Endothelial	534	3759	-0.8185	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1179	G0	0		6.8129	7.32	0.6597	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13949	-1	4	Endothelial	134	3970	2.4052	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8558	G0	0		7.3915	14.98	2.5288	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13950	-1	4	Endothelial	465	3756	-2.4037	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1398	G0	0		7.4841	5.90	0.5619	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13951	-1	4	Endothelial	1048	3940	1.9748	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7805	G0	0		7.6435	5.28	0.6636	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13952	-1	4	Endothelial	627	4409	1.4877	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2047	G0	0		8.3314	6.37	0.5269	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13953	-1	4	Endothelial	280	4097	2.2219	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8623	G0	0		7.8563	11.07	1.3039	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13954	-1	4	Endothelial	737	4297	-0.2068	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1672	G0	0		7.3424	5.56	0.4569	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13955	-1	4	Endothelial	508	4699	-1.4093	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9301	G0	0		8.0061	8.36	0.7438	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13956	-1	4	Endothelial	839	4236	-0.4350	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9769	G0	0		6.8779	5.62	0.4662	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13958	-1	4	Endothelial	537	4237	-2.8270	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0272	G0	0		6.9370	7.43	0.6425	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13960	-1	4	Endothelial	1152	4517	0.8052	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0330	G0	0		7.3175	4.94	0.3682	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13961	-1	4	Endothelial	749	3789	-1.3421	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8157	G0	0		6.9794	5.95	0.5326	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13962	-1	4	Endothelial	204	4017	-1.1450	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0155	G0	0		6.7116	12.92	1.8284	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13963	-1	4	Endothelial	932	4191	-2.6611	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.2259	G0	0		7.3846	4.68	0.2881	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13964	-1	4	Endothelial	840	4263	-2.4201	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0658	G0	0		8.6100	5.59	0.4345	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13965	-1	4	Endothelial	264	4023	2.3321	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0654	G0	0		8.4448	10.02	1.0774	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13966	-1	4	Endothelial	58	4301	-1.6066	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7029	G0	0		6.8456	17.14	3.4556	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13967	-1	4	Endothelial	926	4897	1.8989	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9939	G0	0		7.3399	6.39	0.4770	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13968	-1	4	Endothelial	683	4033	-1.5504	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1828	G0	0		8.0358	6.20	0.4492	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13969	-1	4	Endothelial	451	4425	-0.2453	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9271	G0	0		7.4975	8.69	0.8807	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13970	-1	4	Endothelial	965	4962	1.0576	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8479	G0	0		5.7336	6.65	0.5966	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13971	-1	4	Endothelial	432	3744	-1.7607	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8673	G0	0		6.1093	8.25	0.7214	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13972	-1	4	Endothelial	930	4461	-2.5203	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1438	G0	0		6.5912	5.22	0.2458	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13973	-1	4	Endothelial	503	3680	-1.0557	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0200	G0	0		7.6422	7.35	0.5564	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13974	-1	4	Endothelial	960	4658	-2.9429	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9774	G0	0		7.9786	5.66	0.4138	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13975	-1	4	Endothelial	201	4311	-0.4131	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1855	G0	0		8.4823	13.09	1.8471	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13976	-1	4	Endothelial	295	4205	1.9881	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9732	G0	0		6.6814	9.06	0.9803	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13977	-1	4	Endothelial	828	4143	-1.1317	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8886	G0	0		5.9376	5.53	0.3962	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13978	-1	4	Endothelial	1009	4602	-2.2244	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8382	G0	0		7.4806	5.47	0.4261	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13979	-1	4	Endothelial	862	4544	2.5301	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0072	G0	0		7.0961	5.70	0.3635	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13980	-1	4	Endothelial	454	4304	-0.5745	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8023	G0	0		7.8893	8.31	0.7317	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13981	-1	4	Endothelial	498	4497	3.0162	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1435	G0	0		8.0976	8.10	0.7216	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13982	-1	4	Endothelial	588	4456	2.9520	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0345	G0	0		7.3335	7.27	0.6493	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13983	-1	4	Endothelial	1237	4501	1.3502	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1267	G0	0		7.2379	4.76	0.3712	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13984	-1	4	Endothelial	173	3610	-1.8109	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7368	G0	0		6.9119	8.35	0.6056	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13985	-1	4	Endothelial	888	4345	-3.0183	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8822	G0	0		6.4968	5.49	0.4369	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13986	-1	4	Endothelial	551	4355	-1.6061	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0117	G0	0		7.9305	6.92	0.5261	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13987	-1	4	Endothelial	639	4204	3.1268	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8811	G0	0		6.5518	6.61	0.5471	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13988	-1	4	Endothelial	1217	4542	-0.7841	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0153	G0	0		8.6611	4.85	0.3724	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13990	-1	4	Endothelial	854	4244	-2.4882	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9229	G0	0		7.5859	5.47	0.3989	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13991	-1	4	Endothelial	1061	4492	1.0122	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1307	G0	0		7.8343	4.94	0.2567	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13992	-1	4	Endothelial	1503	4147	-0.1306	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8940	G0	0		5.9540	4.23	0.4559	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13993	-1	4	Endothelial	378	3755	-1.4947	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.0250	G0	0		7.9733	8.51	0.8812	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13994	-1	4	Endothelial	904	4151	-3.0898	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8141	G0	0		6.2287	5.20	0.3804	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13995	-1	4	Endothelial	694	4172	-2.0953	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9676	G0	0		7.1297	6.15	0.4312	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13996	-1	4	Endothelial	1581	3753	-0.4673	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.7986	G0	0		8.2538	3.91	0.3769	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13997	-1	4	Endothelial	1035	4234	2.1811	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	1.1533	G0	0		8.3902	4.98	0.4053	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13998	-1	4	Endothelial	543	4821	-3.0601	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.8702	G0	0		6.9007	3.61	0.2464	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
13999	-1	4	Endothelial	796	4091	1.0034	M -1 -0.3 Q 0 -0.5 1 -0.3 L 1 0.3 Q 0 0.5 -1 0.3 Z	0.9283	G0	0		6.8163	5.68	0.4264	True	True	0	0.0	20.00	0.00	0.0000	0.0000	0
