time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
128.0	7046	23	28	7424	16	819	861	10
128.0	7077	12	8	7425	16	733	859	10
128.0	6969	17	15	7426	19	1408	407	7
128.0	6963	26	30	7427	21	1031	1139	9
128.0	7120	27	27	7428	27	1409	1612	6
128.0	7127	13	12	7429	14	1946	754	8
128.0	7156	12	11	7430	12	1532	35	9
128.0	7010	24	20	7431	28	960	1205	8
128.0	6893	29	27	7432	28	0	1981	12
128.0	7001	20	21	7433	19	1456	724	11
128.0	7154	15	11	7434	19	261	1110	10
129.0	6912	4	3	7435	5	1490	883	9
129.0	7054	14	12	7436	14	913	1149	11
129.0	7149	16	12	7437	19	860	922	7
129.0	7023	7	9	7438	5	786	1203	10
129.0	6920	5	4	7439	6	714	1397	13
129.0	7097	2	3	7440	1	1242	109	9
129.0	7109	16	18	7441	14	1778	655	8
129.0	6897	15	12	7442	17	1901	1795	9
129.0	6964	30	31	7443	29	1502	415	7
129.0	6947	18	13	7444	22	1899	1552	10
129.0	7025	20	20	7445	17	797	581	11
129.0	7261	25	22	7446	27	846	1186	12
129.0	7005	29	34	7447	23	1354	1388	6
129.0	7156	11	10	7448	12	1532	35	10
129.0	6953	13	12	7449	12	545	1073	14
129.0	6967	10	12	7450	7	1208	791	9
129.0	6978	12	13	7451	10	1101	1180	10
129.0	7018	10	12	7452	8	727	1334	9
129.0	6934	25	23	7453	26	1998	929	7
129.0	6893	27	23	7454	29	0	1981	13
129.0	6954	15	12	7455	16	875	1203	8
129.0	6935	20	21	7456	18	1229	1404	10
129.0	7106	16	17	7457	14	941	1496	11
129.0	7063	17	14	7458	19	732	1640	9
129.0	7090	4	4	7459	4	1205	67	8
129.0	6963	30	25	7460	33	1031	1139	10
129.0	7065	17	19	7461	13	1416	1999	8
129.0	6903	13	11	7462	14	863	869	10
129.0	7016	25	24	7463	23	1033	802	8
129.0	7070	36	36	7464	35	1596	1837	8
130.0	7089	9	11	7465	7	719	1171	8
130.0	6992	11	10	7466	11	1404	189	12
130.0	7125	12	15	7467	9	1204	1162	9
130.0	6922	23	27	7468	17	896	907	11
130.0	7158	20	18	7469	22	996	829	8
130.0	6959	16	22	7470	9	1332	1552	12
