step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
229	15105	7984	674	0	11.5319	0.0000	1.9340	4.2367	4.6889
230	15214	8085	688	0	11.4560	0.0000	1.9094	4.2477	4.7211
231	15339	8206	694	0	11.4049	0.0000	1.8905	4.2359	4.7427
232	15440	8302	705	0	11.3422	0.0000	1.8692	4.2338	4.7692
233	15542	8399	714	0	11.2915	0.0000	1.8507	4.2540	4.7905
234	15664	8514	722	0	11.2464	0.0000	1.8330	4.2688	4.8082
235	15767	8609	737	0	11.1825	0.0000	1.8134	4.2639	4.8355
236	15896	8739	741	0	11.1381	0.0000	1.7948	4.2654	4.8527
237	16018	8856	751	0	11.0729	0.0000	1.7721	4.2714	4.8797
238	16150	8985	757	0	11.0176	0.0000	1.7512	4.2745	4.9018
239	16289	9125	760	0	10.9558	0.0000	1.7300	4.2786	4.9271
240	16406	9240	768	0	10.8845	0.0000	1.7070	4.2877	4.9589
