time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
132.0	7086	30	34	7332	25	1176	860	8
132.0	6943	12	11	7333	13	753	460	10
132.0	7190	26	25	7334	26	1028	1273	10
132.0	6946	6	7	7335	5	890	1062	11
132.0	7176	23	17	7336	28	1343	494	8
132.0	6935	23	21	7337	25	1304	1551	10
132.0	6923	14	14	7338	14	923	313	10
132.0	7029	10	8	7339	11	1024	1439	9
132.0	6971	5	6	7340	4	884	1214	9
132.0	6960	10	11	7341	9	1252	197	9
132.0	7013	12	12	7342	12	923	901	7
132.0	6978	32	37	7343	25	1776	1629	7
132.0	7059	10	11	7344	9	1481	950	7
132.0	7001	19	15	7345	23	939	966	6
132.0	6986	16	19	7346	13	558	742	11
132.0	7117	19	21	7347	17	1247	896	8
132.0	7011	7	4	7348	10	1099	889	10
132.0	6974	8	6	7349	10	906	1499	11
132.0	7046	9	10	7350	6	1551	850	10
133.0	6939	23	27	7351	18	933	1293	8
133.0	6937	11	14	7352	8	724	510	12
133.0	6986	19	20	7353	17	558	742	12
133.0	6948	8	6	7354	10	1218	823	11
133.0	6899	17	14	7355	20	1012	1057	9
133.0	7124	32	32	7356	31	477	887	11
133.0	7083	20	23	7357	17	1000	899	8
133.0	7084	46	39	7358	53	751	1369	11
133.0	6984	16	20	7359	10	1109	1112	10
133.0	6978	37	35	7360	39	1776	1629	8
133.0	6992	22	23	7361	17	811	629	10
133.0	6885	25	17	7362	31	1385	1482	11
133.0	7130	22	24	7363	18	1050	985	9
133.0	7017	14	9	7364	19	1199	1283	8
133.0	6945	17	18	7365	14	1156	1112	8
133.0	6947	14	16	7366	12	1170	1015	9
133.0	7059	11	12	7367	7	1481	950	8
133.0	7013	12	10	7368	13	923	901	8
133.0	6895	17	25	7369	9	1314	978	7
133.0	7073	4	5	7370	3	877	337	8
133.0	6966	18	14	7371	21	1268	961	7
133.0	7086	34	37	7372	28	1176	860	9
133.0	6921	14	12	7373	15	1525	850	11
133.0	7085	22	22	7374	21	950	875	6
134.0	6879	10	9	7375	10	1035	902	10
134.0	7107	15	15	7376	15	1126	1269	9
134.0	6878	15	13	7377	16	1095	1011	8
134.0	7116	11	12	7378	9	984	388	10
134.0	7059	12	14	7379	10	1481	950	9
134.0	7019	24	23	7380	24	1234	779	9
134.0	7108	29	32	7381	26	486	742	10
134.0	6968	17	18	7382	15	1169	999	6
134.0	7136	20	15	7383	22	933	1246	9
134.0	6928	11	10	7384	12	1024	1457	10
134.0	6895	25	25	7385	25	1314	978	8
134.0	6889	17	21	7386	13	634	979	12
134.0	7043	13	12	7387	13	777	445	9
134.0	6924	10	13	7388	6	1174	410	10
134.0	7026	20	18	7389	21	927	1118	7
134.0	7062	13	13	7390	11	1058	859	8
134.0	6918	19	19	7391	19	913	946	7
135.0	6946	7	4	7392	9	890	1062	12
135.0	7127	32	37	7393	27	868	901	8
135.0	6894	17	13	7394	20	1108	878	9
135.0	7147	22	27	7395	17	1071	1279	9
135.0	7053	20	22	7396	18	1110	1336	7
135.0	7000	19	15	7397	23	950	688	9
135.0	7173	17	16	7398	17	719	441	10
135.0	6943	11	13	7399	8	753	460	11
135.0	6892	35	38	7400	32	691	1295	10
135.0	7104	32	37	7401	26	1269	976	8
135.0	7040	27	25	7402	27	1158	302	8
135.0	7015	29	26	7403	31	998	1016	10
135.0	6918	19	21	7404	17	913	946	8
135.0	6972	23	18	7405	27	1095	1029	8
135.0	7285	25	25	7406	25	1082	1042	9
135.0	7101	11	10	7407	12	1202	482	9
135.0	6938	19	20	7408	18	1047	832	10
135.0	6956	10	13	7409	7	1261	1137	8
135.0	6888	9	11	7410	7	1102	1175	11
135.0	7065	18	19	7411	17	971	1307	8
135.0	6941	27	28	7412	25	603	984	12
135.0	6889	21	18	7413	24	634	979	13
135.0	6887	17	17	7414	15	1016	1039	9
135.0	6996	14	18	7415	10	1424	1232	10
136.0	6993	4	3	7416	5	1047	1229	8
136.0	7072	16	16	7417	15	1098	1076	8
136.0	7095	29	19	7418	35	1070	1348	8
136.0	7046	10	9	7419	11	1564	850	11
136.0	7074	35	34	7420	33	727	1794	12
136.0	6943	13	11	7421	14	753	460	12
136.0	6920	16	11	7422	20	854	274	8
136.0	6936	23	24	7423	21	1125	1603	7
136.0	6985	18	18	7424	18	980	1039	7
136.0	7105	16	19	7425	13	1060	1161	8
136.0	6894	13	13	7426	13	1108	878	10
136.0	7021	13	11	7427	14	1075	1377	7
136.0	7071	19	15	7428	21	903	927	9
136.0	6892	38	36	7429	38	691	1295	11
136.0	6938	20	22	7430	18	1047	832	11
136.0	7063	15	19	7431	10	1116	960	8
136.0	6910	19	23	7432	13	1173	448	9
136.0	7010	16	13	7433	18	717	1033	6
136.0	7173	16	20	7434	12	719	441	11
137.0	7201	20	21	7435	18	1130	945	7
137.0	6969	14	16	7436	12	648	933	7
137.0	7009	12	13	7437	10	889	307	9
137.0	7033	23	17	7438	27	952	845	8
137.0	7042	11	7	7439	15	1295	761	7
137.0	7044	27	24	7440	30	983	1101	9
137.0	6940	18	14	7441	22	949	1017	6
137.0	7036	23	24	7442	22	1221	989	6
137.0	6978	35	26	7443	42	1776	1629	9
137.0	6993	3	2	7444	4	1047	1229	9
137.0	6896	20	19	7445	20	898	713	10
137.0	6999	18	20	7446	14	1251	268	9
